PC1,PC2,PC3,PC4,PLAYER_ID,PLAYER_NAME,Cluster
-1.0079616195594494,-1.5207486940289585,-0.7959442015309948,0.060839892062062036,202710,Jimmy Butler,2
-1.2671374988926059,1.7791397344980084,-2.430113282131987,-0.009987985213076426,202711,Bojan Bogdanović,5
-1.4424366337296315,3.7800005433787605,-2.611753706438968,1.304081283285093,202722,Davis Bertans,5
3.2637461056284063,-0.8557483177850137,-0.018763916287036036,0.14327548165746726,203076,Anthony Davis,1
-1.0089046360454663,-0.5353169509702566,0.662614037374222,-0.9340915872992516,203078,Bradley Beal,3
-1.5051752707770703,0.9382763378651684,-0.3304634258364553,0.534196490939683,203081,Damian Lillard,5
4.22752594179231,0.7636278059224834,0.32733759335847773,0.10437079100025974,203083,Andre Drummond,1
0.013893115292540227,-0.8383705521384098,-0.4899825511480436,-1.3358490203336113,203084,Harrison Barnes,2
-1.1060666338426273,-0.7633664060662473,-1.042613815944918,-0.42548760082590237,203109,Jae Crowder,2
2.755137335749246,-0.6357685010239649,0.008400781697494955,0.0948608469186684,203110,Draymond Green,1
-1.258822352432168,-1.6410211621650448,-1.5311641325811927,0.004101374326787734,203114,Khris Middleton,2
-1.0190916355952169,0.5604580067806724,-0.13865005802689515,0.36778640536175095,203200,Justin Holiday,5
4.40262056333754,0.3689063668648853,1.595518807091834,-0.8757170004317002,203458,Alex Len,3
-1.387264644087329,0.40774611447329423,1.0728804207582803,0.2938062341511121,203468,CJ McCollum,3
-1.1736887949169699,-1.6280888896217174,0.5752022241280444,0.663807429463831,203471,Dennis Schröder,2
1.8203320501550548,1.1492894629277879,-0.3443668483504136,-0.375311750094785,203482,Kelly Olynyk,3
-1.0618925841336424,-2.6962626325174295,0.5645858570116897,-0.2924800737335054,203484,Kentavious Caldwell-Pope,2
3.7733077083816577,0.08332771490721977,1.130121563372256,-0.43415134748746986,203486,Mason Plumlee,3
3.253658429498684,0.42622383821570003,-0.9990684164431735,0.4685775990412688,203488,Mike Muscala,1
-1.4694421173419934,2.896880638576343,0.11132223380852899,0.7533611171579355,203493,Reggie Bullock Jr.,5
4.207921600940914,-0.5498081237241328,0.8374041480254669,0.024903291273399783,203497,Rudy Gobert,1
-0.9374913568415038,0.3670270241879537,-0.09083616670510965,-0.32069798959405976,203501,Tim Hardaway Jr.,3
0.13127343482647363,-0.5389175068949967,-1.4749989430003008,0.31045187817680175,203507,Giannis Antetokounmpo,5
-1.398077055040678,2.7677301797915885,-0.809139218057806,0.4356711073259653,203552,Seth Curry,5
-1.0194182686671618,2.6876953529497025,-1.3864060906034488,-0.5398948773942588,203903,Jordan Clarkson,3
-1.2531667222618899,-0.06639365582737634,0.21828883711185626,0.3429366988259949,203914,Gary Harris,5
-1.3864339363176883,-1.3060316497555737,0.3396457630136608,0.39964446227238815,203915,Spencer Dinwiddie,2
-0.5846332573975722,-0.7340910449756093,-1.1220333075119053,-0.5930775434573115,203924,Jerami Grant,2
-0.6163110873197789,3.823532549624189,-1.1496847307316973,-1.2129055935159598,203926,Doug McDermott,3
-0.643043659327245,-1.1973822709628574,-0.06689606477936913,-0.5912104392424808,203932,Aaron Gordon,2
-0.4448451535250142,0.7831802476296927,-0.028225934894777555,-0.9017702328740409,203937,Kyle Anderson,3
3.5543950449986554,0.18900794301795157,1.867595841003102,-0.5432233464263624,203939,Dwight Powell,3
-0.763533651694881,-0.7767381439015222,-1.8026537985198994,0.0030721623097325203,203944,Julius Randle,2
-0.6723814285674571,-2.5399628857245267,-0.2348619139863459,-0.6277495914903327,203952,Andrew Wiggins,2
-0.868632263217142,-1.1223141852108667,1.951053700134996,-0.9494098765935415,203957,Danté Exum,3
2.257065595491637,0.5309096964691974,-0.038268842379737794,-0.3926699906711095,203967,Dario Šarić,3
3.824966017923448,-0.9112477131481186,-0.26790736791490544,1.214264883581498,203991,Clint Capela,1
-1.5872941389628363,1.2196122139070171,-1.1871734605627795,1.0594302197437306,203992,Bogdan Bogdanović,5
4.336866007687851,-0.5172839301986899,-0.10496054775106221,0.7197732166256385,203994,Jusuf Nurkić,1
-1.3922247315072218,2.0881697378961634,0.6828648199397184,0.9237521480325299,203995,Vasilije Micić,5
4.732919406105074,-0.736189764842597,0.11129899626464684,0.6169265492105871,203999,Nikola Jokić,1
2.213292940004422,-0.03265013648767496,-1.4894355642011448,0.6694675636644786,204001,Kristaps Porziņģis,1
-1.2801682407186608,3.450028407441217,-2.0014734631289537,0.015843370030657975,204060,Joe Ingles,5
-1.3813622706331747,-0.12448906447785073,3.029327237155274,0.9062887729235354,204456,T.J. McConnell,4
-1.7094464497283355,-0.5172103771136718,0.5398443093249529,1.1054424774853928,1626145,Tyus Jones,5
-1.082280251200002,1.2391630177098019,1.766431786211399,1.0204200172029243,1626153,Delon Wright,4
-1.4065558562229845,1.6186126520084803,0.7362756790796114,0.29916035021170684,1626156,D'Angelo Russell,3
0.35490490577800843,1.1895461715786741,-1.5160064189833427,0.06905279378373506,1626157,Karl-Anthony Towns,3
-0.8503891642667533,-1.4184858570066408,0.08047380001882626,-0.33120628483683934,1626162,Kelly Oubre Jr.,2
-1.1805389590889241,0.06976937638626342,-0.6431637399120591,-0.34136751385891817,1626164,Devin Booker,3
-1.2666301477949817,2.0285881527392666,1.7878831711244605,0.7124393390953178,1626166,Cameron Payne,4
3.6595627099986285,-1.0144029046566774,-0.3525065302907595,1.2880554787394616,1626167,Myles Turner,1
0.16022196035077613,2.79156946096862,0.48323488247338614,-1.3162550145578737,1626168,Trey Lyles,3
1.2434144204941437,0.854195393773621,-0.2944609353716921,0.04110762731154044,1626171,Bobby Portis,3
4.298649718056536,-1.0782753826041802,0.19251080047060007,0.22084677213779613,1626172,Kevon Looney,1
1.3074024115818,1.6954350502440305,0.5194361543401277,-1.316243297534292,1626174,Christian Wood,3
-1.4743729714749703,-1.6121762396739203,-0.07615198928216546,0.9886931222017837,1626179,Terry Rozier,2
-1.0598141889351802,1.8296505869019788,0.09140467307223099,-0.03918033861197278,1626181,Norman Powell,3
-1.4077941028430723,0.4699358824841491,-0.3217098965827232,0.8392071697348932,1626192,Pat Connaughton,5
-1.4604468312478767,-0.7794798199637836,0.9196200812890637,1.3730388394349937,1626196,Josh Richardson,4
3.4434382083909103,0.36085446193493315,0.5558012143224367,-0.4165182960820215,1626204,Larry Nance Jr.,3
-0.18329676419752755,-0.29058393995136017,-0.47418457859049407,-0.4246562118752198,1626220,Royce O'Neale,2
-0.7995048603624149,2.0197876095285108,-0.7523687447460649,-0.5979435514206978,1626224,Cedi Osman,3
4.503075661305341,-0.8864009197623404,-0.5328363760414205,0.8238320376408239,1627734,Domantas Sabonis,1
-1.2684451211400252,-3.075114074786955,-0.5374409277242179,0.4424034429274707,1627736,Malik Beasley,2
-1.0537592417202128,-3.0749423607636577,0.7477097793924641,-0.6788001785251665,1627739,Kris Dunn,2
-1.5132544930381708,-0.27085834675104403,-1.4077252293109987,1.19696906898152,1627741,Buddy Hield,5
-0.9459645518509023,-0.21179935317074833,-1.832776856227375,-0.8511432626890133,1627742,Brandon Ingram,2
-1.4373265116208933,-1.2994477532047006,0.1532303317118381,0.11813923483080166,1627747,Caris LeVert,2
-1.2272637534256479,-1.9866149119178815,0.19457716629816058,1.0215460753827637,1627749,Dejounte Murray,2
-1.0948135610871068,0.39168625521705636,1.5078028971217325,0.40570891983766866,1627750,Jamal Murray,3
4.146647647994303,-1.2052339341525087,-0.5189848006770807,0.7073289025922291,1627751,Jakob Pöltl,1
-0.9528522229979922,-2.4159320271273863,-0.9743507068030117,-1.086628549506006,1627752,Taurean Prince,2
-0.9618145637102444,-1.7502017361228928,-0.8744171947065061,0.05066246791738952,1627759,Jaylen Brown,2
-0.1809598538452445,1.78682894744444,-0.63160139210931,-0.8963601005375887,1627777,Georges Niang,3
-0.6900666745610713,-1.9793383177487816,1.8345201933571884,-0.8921469216580653,1627780,Gary Payton II,3
-0.25168147788585576,-0.9009307421321124,-1.70172035975948,-0.3019988829728352,1627783,Pascal Siakam,2
3.97239291423183,-0.5365383600563817,0.4189023863851144,0.33106931273935647,1627826,Ivica Zubac,1
-0.40316239428263945,-2.2277696657790016,-0.6127853956904065,-0.5072312172909914,1627827,Dorian Finney-Smith,2
-1.282801911767316,-0.14431137423968604,0.6137945245807324,0.7654308423553783,1627832,Fred VanVleet,5
-0.8102165993085609,-3.5265178609703334,0.08060650751539473,-0.8699211922838579,1627884,Derrick Jones Jr.,2
-1.100245234604156,-3.671128939556937,-0.049816358882213786,-0.5378927713328366,1627936,Alex Caruso,2
-0.6285935275079778,-0.5690154383825702,1.866915216888935,-1.4172892898417222,1628365,Markelle Fultz,3
-1.3328818692414348,0.10081113141711773,0.46091195457193934,0.6204903339285734,1628368,De'Aaron Fox,5
-0.43044892645172017,-0.28969328701024244,-0.9176081609702593,-0.3571936746785848,1628369,Jayson Tatum,2
-1.1932616506611098,2.605094498347817,0.07886667260588615,-0.05751779216871261,1628370,Malik Monk,3
0.3515467271039712,-0.789390919365327,-0.5397687854986263,-0.674272524479597,1628371,Jonathan Isaac,2
-1.1228742218565662,-1.160988104807183,1.3428891132100282,0.5159176843590871,1628372,Dennis Smith Jr.,2
0.39691170112545354,0.33285708989179386,-1.2505487396042299,-0.04391701651895405,1628374,Lauri Markkanen,3
-1.4939482825007084,0.6163615075336439,-1.24221745379079,0.3775632089994459,1628378,Donovan Mitchell,5
3.813313951889223,0.29166130935995854,-0.4977655528729164,-0.12128312900380941,1628380,Zach Collins,1
1.8031550301057657,-0.20233264398406525,-0.20809630420114197,-1.3348067767995144,1628381,John Collins,3
-0.8833481632118365,-3.9390160924229685,-1.3223986612350582,-0.6193564982575749,1628384,OG Anunoby,2
3.4883892148913933,-0.9446893461985151,-0.5480440689503822,0.5831170428109617,1628386,Jarrett Allen,1
3.1789147898941064,-0.6381143273852736,0.09462927019769225,0.38125754625111347,1628389,Bam Adebayo,1
3.68665328110107,-0.19940093526394176,-0.2234161668621792,1.1437009347846274,1628392,Isaiah Hartenstein,1
-0.41898701347012546,-1.3523923267716553,-2.1023271277260456,-0.08958000331393047,1628398,Kyle Kuzma,2
-1.1045188326862772,-1.594362327053166,-0.5957931451613058,0.520071796507429,1628401,Derrick White,2
-1.0827333420300957,-0.4390281086265566,-0.8568184702105283,-0.17183761465446076,1628404,Josh Hart,2
-0.5216702091317994,-3.207802175395744,0.6795569423303696,-1.0528768253657668,1628415,Dillon Brooks,2
-0.26853318797929904,3.9856698206515913,0.07650306769631901,-1.9408604907874192,1628426,Sasha Vezenkov,3
2.542234331842306,1.1735115005876793,1.4456737102502053,-0.18731366622478154,1628436,Luke Kornet,3
0.31274107221493797,2.6475479193369225,-1.1957590872963344,-0.5251198241324185,1628449,Chris Boucher,3
3.0761826888314743,0.8494886650597534,0.8319166957571559,-0.4448765281578317,1628464,Daniel Theis,3
0.8225327271791709,0.024359921239683467,-0.4161527387447109,-0.045821750628894216,1628467,Maxi Kleber,3
-1.0021318389683067,-0.8706822169626025,-0.622353584867654,-0.1711477292244089,1628470,Torrey Craig,2
-1.0696089651910907,-1.884925564966481,1.1873011915709168,0.10635541373198876,1628960,Grayson Allen,2
4.28683361176863,-0.49547962676507756,0.6310224404239443,0.016811585555043605,1628963,Marvin Bagley III,1
4.630445288854883,-0.6884857137184075,-0.42383612220709527,1.1843427286907322,1628964,Mo Bamba,1
-0.37252668741558764,-0.5241597983596993,-0.30779085637866527,-0.8689948315528394,1628966,Keita Bates-Diop,2
-0.9450407417851769,-2.2469614284334196,-0.042289476262866235,-0.36960209396747107,1628969,Mikal Bridges,2
-0.5314992649144686,-1.104626323002291,-0.6930344847591144,-0.9446458597110602,1628970,Miles Bridges,2
-1.1309574293606481,-1.7682206547508745,-0.2965028287119461,0.43163822344836683,1628971,Bruce Brown,2
-0.9948475851251549,0.7743351978630618,0.23985046062857823,-0.055465655665684094,1628972,Troy Brown Jr.,3
-1.8284398656873526,1.3627682014670013,-0.08508150050115668,1.2637386720370336,1628973,Jalen Brunson,5
-1.1843074421480015,1.1960906044530795,3.3705048413405563,1.4218467548982454,1628975,Jevon Carter,4
4.216729482315766,-0.45904494941371266,-0.21479211764558584,0.631666967115584,1628976,Wendell Carter Jr.,1
-1.508370024151944,-1.5142054718084368,-0.6133802049803911,0.8490267248497416,1628978,Donte DiVincenzo,2
4.290029610549822,0.8881827383747146,0.5795835740040056,0.666125678914023,1628981,Bruno Fernando,1
-1.0555081354198304,0.6294259770424513,0.025085363242147014,0.14656781793902518,1628983,Shai Gilgeous-Alexander,5
-1.1743985738468108,0.610595218279445,1.6117987474926847,0.7681103497179317,1628988,Aaron Holiday,4
-1.3930306529798682,0.970533088734812,-1.8579813164774626,0.1777931399398042,1628989,Kevin Huerter,5
2.371081617011427,0.4168445124727114,0.11883614090393628,-0.9218287730581947,1628991,Jaren Jackson Jr.,3
-1.139061904728106,-1.7011829776862588,0.6344150425286567,0.14905417190555412,1628997,Caleb Martin,2
0.34653084736775325,1.3316869097846897,-0.27116439549808996,-0.6839809614710605,1629002,Chimezie Metu,3
-0.8125618672433658,2.691412601816225,2.4762843584405214,-0.7111743155184806,1629003,Shake Milton,3
-0.6551782770063371,-2.6979928863862526,1.5564452889983469,-0.55661614322214,1629006,Josh Okogie,3
-1.2628107719533193,1.5904990089355275,-1.734825410514875,-0.36210637676614904,1629008,Michael Porter Jr.,5
-1.1104850651708773,-0.2764457459506871,-0.27772435475328044,-0.3011644188029363,1629012,Collin Sexton,2
-1.6285121337033583,-0.5639795295776852,0.5679999738950581,1.9767982569792124,1629013,Landry Shamet,4
-1.026035004256707,1.171955726994063,-0.9388492730000578,-0.49850071474927843,1629014,Anfernee Simons,3
-1.547484210445819,1.0556560828659596,-0.528410656678891,0.6233607262158453,1629018,Gary Trent Jr.,5
3.1648914583010272,0.6064026703625539,-0.8144725595623524,0.9002658675843267,1629021,Moritz Wagner,1
-1.2558962987015627,1.9908073513568492,-0.9104002751717587,0.40248515905097854,1629022,Lonnie Walker IV,5
0.16947396624443295,-1.1160298460870763,-0.4475327003659891,-0.7485420332623288,1629023,P.J. Washington,2
-0.20821778680874245,-0.043811458558620925,0.3260016069954053,0.24183113163330947,1629026,Kenrich Williams,5
-1.988114250689801,1.3718707251757978,0.7859173301705377,2.559735306116248,1629027,Trae Young,4
3.5441575365715923,-0.18178165694425022,-0.6418966402248437,0.7928505771540303,1629028,Deandre Ayton,1
-0.927194705476508,0.8190559601259687,-1.8474498861539739,-0.41388831046713076,1629029,Luka Dončić,5
4.685117761857061,-1.5296081245967796,-1.0307296327732145,1.2161826022835567,1629048,Goga Bitadze,1
0.0462404109833566,2.668426601505112,2.4839463071505805,-1.3233450099237327,1629052,Oshae Brissett,3
-0.4411832956204836,-0.047051128406810895,-0.8035020682174425,-0.919710220420201,1629060,Rui Hachimura,3
2.9345527977709307,1.8709644316533174,0.6655306273622319,-0.5865056092534673,1629111,Jock Landale,3
-1.3193140823086753,2.1583890437391875,-1.928461662538482,-0.03741457403607333,1629130,Duncan Robinson,5
-1.5913615105365702,2.990755328137948,2.6940109632829334,1.7750487762706242,1629162,Jordan McLaughlin,4
2.9084278669678025,0.8486448837372598,0.7731529121083633,0.09540487289384794,1629234,Drew Eubanks,3
-0.8265659089395331,-1.7625972047271026,-0.3862831012698577,0.06323874638183191,1629312,Haywood Highsmith,2
-1.1031429973855098,-0.6669316737865785,0.8978448847209475,0.2623594260431775,1629599,Amir Coffey,3
-0.9682501352313959,-1.91385790940191,0.5558712864690363,-0.10625364587645308,1629611,Terance Mann,2
-1.32108449392705,-3.6916876937486256,0.5872614001481087,0.5628361448890895,1629614,Andrew Nembhard,2
-1.5134748428980092,-0.4021973995005665,-1.0607095566119626,0.39310122021627353,1629622,Max Strus,5
0.17469284026568513,2.9290111860843413,0.539348287026313,-1.1246702629459835,1629626,Bol Bol,3
-0.16582987800407809,0.4009616014394594,-1.6016191073150523,-0.5323467138819841,1629627,Zion Williamson,3
-1.1028750215268015,-0.8521618769572472,-0.3041075037223613,0.16636588516564677,1629628,RJ Barrett,2
-0.7855992069759788,-4.210750621314492,-0.2228794149106577,-0.43607973023562213,1629629,Cam Reddish,2
-1.0615389021514248,-1.3089029366475222,-0.7890331048594108,-0.14403697016743228,1629631,De'Andre Hunter,2
-1.526726731421364,0.5363341927322746,-0.38497945380078424,0.9276864279971632,1629632,Coby White,5
-1.7029496745309836,-0.10582335732084173,1.1555675615371268,1.7179444560687356,1629636,Darius Garland,4
2.992198951242417,0.6427491364451209,1.583342980697692,-1.1020799020031948,1629637,Jaxson Hayes,3
-0.8702693939847529,-1.4543291688756574,2.3382435906197663,-1.1532177307211282,1629638,Nickeil Alexander-Walker,3
-1.6288126810256371,0.3106584422382367,-1.148170857997048,0.8223075906892032,1629639,Tyler Herro,5
-0.7267336310392902,-0.7592774349686163,-1.2605556727654559,-1.3179467698708565,1629640,Keldon Johnson,2
-0.8786777285568044,0.35037937784925954,1.4462150215585756,0.11824718727651046,1629642,Nassir Little,3
-1.1869006730092273,-0.7142932314685051,-0.5331165934681218,-0.5036887218830528,1629643,Chuma Okeke,2
2.7851025145581376,-0.5806435637783179,0.719486010827297,0.27600805006247703,1629651,Nic Claxton,1
-0.8107855316038537,-4.405960147135321,0.06413205824910996,-0.7582439460075756,1629652,Luguentz Dort,2
3.7716991618480558,-0.17116769013034627,-0.4925225433948684,0.6328646501453303,1629655,Daniel Gafford,1
-1.1044956396440646,-1.61555752443099,0.8774081232988277,-0.07890118084450928,1629656,Quentin Grimes,2
-0.36926877469339825,0.7930243691856419,0.38206506126482714,-0.7101128778680937,1629659,Talen Horton-Tucker,3
-1.1655668962606407,0.606308870208227,-1.3397798440783946,-0.1456273201624855,1629661,Cameron Johnson,3
-0.24561363857443086,1.0946180626311888,-0.20026399010652765,-0.21313088108092185,1629667,Jalen McDaniels,3
-0.872928829425564,2.8812579598802115,0.010008948036229169,-0.36965719834004457,1629670,Jordan Nwora,3
-1.4862932891640988,1.316624740508403,-1.555514789638605,0.5964761463548267,1629673,Jordan Poole,5
0.4803474839917125,2.0457709133156623,-0.9485187634365184,-0.6492317578163691,1629675,Naz Reid,3
0.5141058660262113,2.626276124913926,1.4153337192284907,-3.1224050288288008,1629677,Luka Samanic,3
-0.7295180138100554,-1.1465184618167044,1.086479644433636,-0.9621543880391666,1629680,Matisse Thybulle,3
0.9568482628387625,-0.9276064766140871,0.21029523492476393,-0.19970366419251986,1629684,Grant Williams,3
-1.291997744822152,-0.5052940382984602,-0.3667420610158753,0.4858766165614951,1629723,John Konchar,5
-1.4969829370565921,2.322375499213137,-0.9136335251745948,0.9112758423862062,1629726,Garrison Mathews,5
-0.5763409605320335,-1.7951443666648847,-1.6509865140623081,-0.35246584921414653,1629731,Dean Wade,2
-1.0075747928616718,-0.6918537158305123,-0.8714154917860012,-1.2764065188504365,1630162,Anthony Edwards,2
4.816924773869422,0.05063090702312626,-0.08671880404836442,0.6002105856628555,1630164,James Wiseman,1
-1.2948343483822622,-0.7542433705010254,-0.08809949851117842,0.654438792731401,1630165,Killian Hayes,5
-0.6488926491528616,-2.0571953196889012,-0.4680834056094689,-0.359532451373202,1630166,Deni Avdija,2
-0.652780724534323,0.5036762412223558,-1.2542674327590309,-0.13978216584567976,1630167,Obi Toppin,3
2.791332713954586,0.2626505751419109,0.26398260050376715,0.005995578642129495,1630168,Onyeka Okongwu,1
-1.802389535784604,1.9515215605551737,-2.3582352127557042,0.35694250960205376,1630169,Tyrese Haliburton,5
-1.3570866343156014,0.3014118602444672,-1.4468507417470853,-0.04586784772331908,1630170,Devin Vassell,3
-1.2329710254041009,-3.177842369255227,0.196531081818662,-0.4090445281479971,1630171,Isaac Okoro,2
-0.6910668903311995,-1.573542580369889,0.1271447495252146,-1.0053029827703384,1630172,Patrick Williams,2
1.594412108084748,0.12414934816875997,-0.5010574430348758,-0.4611781367747218,1630173,Precious Achiuwa,3
-1.2390454056592006,-2.5880603090942924,-0.9979513191642337,0.2961887941971259,1630174,Aaron Nesmith,2
-0.9706724589453527,1.3426056075461235,2.1208110145178836,0.7775169371114784,1630175,Cole Anthony,4
-1.5979789228830104,0.7889606386576359,-0.4435595774944216,1.1965056473064435,1630178,Tyrese Maxey,5
-1.0675744867108599,-0.1380715805969273,-2.105147252444147,0.4491849226585233,1630180,Saddiq Bey,5
-1.1579303587532606,-1.0166299065053221,0.9416949107058417,0.16776465834363263,1630182,Josh Green,3
-0.9073766313719428,-3.633760548797184,0.06935892236672882,-1.036797726771096,1630183,Jaden McDaniels,2
2.492480239480366,0.15506196608026615,0.056035988762191624,0.010646243248138381,1630188,Jalen Smith,1
0.7311969199955389,-1.558315203162096,-1.0859336469160932,0.10010334129439745,1630191,Isaiah Stewart,2
-1.6942642733416928,1.3618009376377331,0.18942893662027627,1.6102688774617133,1630193,Immanuel Quickley,5
3.292155870129822,0.035628607093255014,-0.49697534264358334,0.9158009143321261,1630194,Paul Reed,1
-1.2987052621101058,2.5048167250971063,-0.12158529802815256,0.40947269375538026,1630198,Isaiah Joe,5
-1.675676123964883,-1.278452046617469,2.1670460676303884,1.6209455839439724,1630200,Tre Jones,4
-1.6606230046064632,1.173866567159864,1.5159546612722492,2.801486556836091,1630201,Malachi Flynn,4
-1.3481132359429104,1.167053193204767,2.755153322865299,1.2493131773275106,1630202,Payton Pritchard,4
3.7197716749301533,-0.2988422310862513,-0.6930198481472029,1.2243899428840441,1630208,Nick Richards,1
4.411294764599798,1.3374292046043343,1.4241355399992779,-1.7795300572842965,1630209,Omer Yurtseven,3
2.220094302964493,0.5612800748787617,2.2345468691891655,-1.0673496840604617,1630214,Xavier Tillman,3
-1.0816555187516033,-0.29147705646397754,-1.2371430030554569,-1.0209935236596064,1630217,Desmond Bane,2
-1.4033608781652795,1.3954498307309338,-0.9734284836789335,-0.45338820176165395,1630224,Jalen Green,3
-0.35187858316251697,-1.8688564242160874,-0.306557421505121,-0.7547039592561798,1630228,Jonathan Kuminga,2
-0.5961466888492878,-0.5146827254819352,0.7807893224256387,-0.7088314214455196,1630230,Naji Marshall,3
0.18769251773163947,0.7947464886364798,0.3146434964225584,-1.0348689659530999,1630231,KJ Martin,3
-1.811143188894993,2.6779187484138065,0.2148534752335868,1.284951697773792,1630241,Sam Merrill,5
-1.3376221916854805,-2.2220228134635143,0.33436230084669655,0.4190127997898732,1630245,Ayo Dosunmu,2
-0.19260351507952075,-0.35513378003126156,0.5768625865568542,-0.7078422711658655,1630256,Jae'Sean Tate,3
2.304157574121862,0.4893276015035005,-0.042301164498654946,0.4187416560677373,1630264,Anthony Gill,1
-0.8342006627552964,-2.437281468173049,-0.3915886808572675,-0.24863872355804822,1630529,Herbert Jones,2
-1.1717756583495513,1.181390584256148,-0.1614214010898842,-0.4340073164153681,1630530,Trey Murphy III,3
-0.81267311498618,-0.567572366083269,4.074564912647296,0.2577809960044549,1630531,Jaden Springer,4
-1.3347641609889995,-0.6134600913217033,-1.5430942382521278,-0.10940539518242849,1630532,Franz Wagner,2
-1.148597601762993,-1.1493233090736243,-0.280034571220109,0.06946571736353668,1630533,Ziaire Williams,2
-0.8918838857574721,-1.586415048987309,-0.2245645642217846,-0.8268540892891159,1630534,Ochai Agbaji,2
-0.7452669032365343,-0.8940149473509382,1.7309610501003203,-1.3413701674449694,1630537,Chris Duarte,3
-1.6946118226957656,-0.9527099971367419,1.6881607220506656,1.2560125628747283,1630540,Miles McBride,4
-0.6283835501678002,0.4621242914009511,0.5436729040952921,-0.8297066568127353,1630541,Moses Moody,3
3.597968498490541,0.11121965466932185,-0.04174216948413822,1.22606936530203,1630543,Isaiah Jackson,1
3.6519636904635973,0.6331543442441238,0.5395985765604345,0.3082808554937336,1630549,Day'Ron Sharpe,1
-0.557288916921315,0.4282231978446005,-0.8499737217681002,0.33039704956313487,1630550,JT Thor,5
-0.79480829339384,-0.4664630854403521,-1.545402645454542,-0.25367082815231334,1630552,Jalen Johnson,2
-1.4531735826073273,2.045957205250697,-1.6004064812485848,0.9061044929037884,1630557,Corey Kispert,5
-1.0838839488984418,-0.8563683184883287,2.9521359708297803,-0.22635039283893266,1630558,Davion Mitchell,4
-1.234491825609516,-0.7112734814886552,-0.037083884493086444,0.23555392303657904,1630559,Austin Reaves,5
-1.1434164168206173,2.158409604565283,0.062153059402716544,-0.6193402865945575,1630560,Cam Thomas,3
0.19781840065749598,-1.9649101157173432,-0.7831054943717776,0.016600594452469912,1630567,Scottie Barnes,2
-0.3232117341545614,1.9606320411930898,0.047277542308380834,-0.8355972319526433,1630570,Trendon Watford,3
