PC1,PC2,PC3,PC4,PLAYER_ID,PLAYER_NAME
-0.26806078416722584,-0.726602839816292,0.995336535963607,0.15132167192800133,1629060,Rui Hachimura
0.9116414126873023,0.7406720405344618,1.8676495415622705,0.2984392223917547,1631096,Chet Holmgren
-2.4572891736651057,3.9462985664976395,-0.28177392201632734,0.1426588075013003,1627749,Dejounte Murray
0.7365813522654229,2.3633424672839975,-0.7899230664277419,-1.0568143426408594,201566,Russell Westbrook
-1.5018797379810789,0.3482943042234145,-2.332714642947761,-0.25064649056820876,1629614,Andrew Nembhard
-0.8789765615690336,4.44034824863414,0.4825652223172375,-0.4788343522428161,2544,LeBron James
6.915710926689066,-0.5470063814087258,-2.072546946576792,2.577880524067665,203939,Dwight Powell
1.4300617707045413,2.068479900504143,0.3073893781750226,-0.265319318014518,1630228,Jonathan Kuminga
-0.9658299623684736,2.1892026744401867,-0.015197976116736988,-0.8982890673791053,1631093,Jaden Ivey
-2.5269554011644444,-0.9441081375563931,0.6931558362978543,0.1170495415046536,1627741,Buddy Hield
-3.2293409633348054,0.25106257627272516,1.4265345410760701,0.46927958207895853,202691,Klay Thompson
0.6668665152978015,0.01897119634339909,-2.37203519560401,-0.73801513051985,1629003,Shake Milton
-2.1693410860482283,3.158313248670238,0.26429803548591774,0.05721961376249355,1630217,Desmond Bane
0.16622949022769137,2.4565022047850302,1.0716253258603334,-1.6195156660246124,1629628,RJ Barrett
-1.616388394842341,-2.1698249169637127,-0.004887060132936558,0.03349096803662218,1641711,Gradey Dick
7.588402281758461,-0.8237499332334624,0.538264463132055,1.878067336753544,1629637,Jaxson Hayes
-2.1359722621508115,2.4726761416400302,0.5450937312209748,-0.04906578688286663,1628370,Malik Monk
6.790731960499724,0.3463010095895608,-0.2784576255046985,-0.7847848774205823,1630164,James Wiseman
7.436437078820686,0.6226871279103947,1.6790805860398208,-0.3423676153823005,203991,Clint Capela
6.671401856745663,1.497454361208448,0.4081380104188682,-0.04009653207505405,1631105,Jalen Duren
0.7890365167082015,-2.7102117699022985,-0.528776203175831,-0.3517831211920083,1630534,Ochai Agbaji
0.6803386574966698,-2.512540232859321,1.2338019367714748,0.15283136646405282,1627884,Derrick Jones Jr.
-3.3693362141587535,6.70969228444224,0.25541219822336,0.33884448839233466,1629029,Luka Dončić
-2.6590053396527624,5.220058713516773,0.5689201876118355,-0.051723155452676035,1628368,De'Aaron Fox
2.063365533367945,-0.013091388738473257,1.6172647249488008,-0.15177596460924983,1628381,John Collins
-0.5763236695545958,-2.4083811318002124,0.22710553460567381,-0.21723114506795824,1630182,Josh Green
1.6372459351352018,-0.3968938709612661,-0.6661418677373712,-0.5662195814184346,1641709,Ausar Thompson
0.15848101739042325,-0.4369446672084713,-0.6436383922131607,-1.1276379488094217,203957,Danté Exum
-0.7309724865186283,-2.8721859913569143,0.9653777259380163,-1.4482192798423736,1628426,Sasha Vezenkov
-1.6902648099367465,1.4858102130287683,-3.6438059797822677,-0.9120220419292357,1631204,Marcus Sasser
3.8454120669624707,-1.1282682327095233,0.32824884407854227,-1.463219854361978,1629111,Jock Landale
-0.08305831071966656,-3.0848981477469097,0.7407931118571737,-0.7052308082842754,203488,Mike Muscala
0.16029385069549415,3.154497294235025,0.14845392422886564,-0.944089163075594,1627783,Pascal Siakam
0.896614808239125,-1.6179771782633243,0.08274989461921543,-0.9600440330851251,1626174,Christian Wood
-2.732830657339018,4.141517144500531,0.5981644161820142,0.5927375559527228,202681,Kyrie Irving
-2.0550126593167706,5.094245744323218,-0.701491199270678,-0.32982473773977583,1630595,Cade Cunningham
-0.026071758682434436,2.9688648597640492,0.7740670608362691,-0.6659871099400023,1630567,Scottie Barnes
0.00956986214205966,0.7482163584201331,0.19349449437757996,-0.5188676612650422,203952,Andrew Wiggins
-2.11408838217414,-1.4795690877334124,0.5586628034728519,0.20410644314095694,1628989,Kevin Huerter
5.9351565950054495,-0.9981377938818033,0.8444156379269854,2.3035537642839228,1641726,Dereck Lively II
-1.5288177857210532,3.5881424435075506,-0.5200406101813604,-0.7419991218495634,203903,Jordan Clarkson
-1.630703318046471,0.05356922811775087,0.37961173008991533,0.3481649709129106,1629631,De'Andre Hunter
-0.5112647692324862,-3.8807600008881242,0.441414646236632,0.07278912733271244,1628467,Maxi Kleber
-2.062161346954175,-0.3852636153221986,-0.6998759745370611,0.10409183574313012,1628988,Aaron Holiday
-1.2254515925267124,2.4843611551737728,-1.2203705729957568,-1.1626379033316818,1641718,Keyonte George
-2.0792281655237645,-3.6274877088528727,0.5107714667020312,0.13366829447017087,203109,Jae Crowder
-2.363752902686436,0.07887857868945362,0.947153028608109,0.05306702155247503,203992,Bogdan Bogdanović
-1.6290427148945656,-3.653268442602034,0.7019171048696925,-0.47329169332193627,1626192,Pat Connaughton
-2.6532240693822007,-5.07388214429648,0.6446830604158071,0.2336661853252367,1629726,Garrison Mathews
1.8556523087523633,-2.1964591968320293,-1.3119322050715303,-1.757157586350547,1630256,Jae'Sean Tate
0.6033415436291784,0.020973329081626545,-0.9566673143521143,-0.7241650172892059,1631223,David Roddy
-0.6936392025667958,-2.7236595800323125,-0.8651164852729337,-1.0924018440852248,1641717,Cason Wallace
-1.3651369281400094,1.8698694730766008,-1.105787066795538,-0.743726061340298,1629659,Talen Horton-Tucker
0.642169704957613,1.5099024754693426,2.8284135597395994,0.5439024681914076,204001,Kristaps Porziņģis
-1.4662351767809643,-1.5448967396682702,0.9557808158338912,-0.16963019177760266,203084,Harrison Barnes
-0.584293099449433,1.1178196757065693,-0.7429703375551219,0.3480947918683976,202330,Gordon Hayward
-2.192256079918479,4.758861287003871,0.23597668079598558,1.2934210570971947,201142,Kevin Durant
5.372071652804384,0.8736118402648739,-0.23147151907870733,-2.290485873501109,1627751,Jakob Pöltl
-1.9209298517394704,2.6262833494469877,0.18978450315322337,0.6372330726139125,1630224,Jalen Green
2.8406178303629646,5.123644605504213,0.3857411200427259,-2.0208883701136315,1629627,Zion Williamson
-1.3038089416140364,-0.44452211726626917,0.1741283289055863,-0.28381704363537347,1628415,Dillon Brooks
-1.7069786428172398,-0.1970643537032425,0.450095178887184,0.23519046717596837,1626181,Norman Powell
-0.7266719048105377,-1.2447519306887322,0.16963908564918206,0.4857694538718473,201568,Danilo Gallinari
0.4232358038603952,4.139227594364775,2.265906544258927,-1.894200257979446,1628991,Jaren Jackson Jr.
-2.9095467082972206,2.7786523266563052,0.12300633157198244,0.5352483812753139,1630193,Immanuel Quickley
-3.09498776366941,-0.16734720997298655,0.4494936070997047,1.1904994838277005,1629018,Gary Trent Jr.
0.5995755443452665,-1.314954499467381,-0.0073429597654342494,0.46529554067836887,1630191,Isaiah Stewart
-2.057561645726926,-1.6273151250611804,0.6619547656191007,0.5493529601326944,1628972,Troy Brown Jr.
-0.6061348723873188,-1.0826382667530488,1.4328086809779,-0.6228615697596829,1629023,P.J. Washington
-2.0445804161832344,-2.293121868218399,0.5363861589147688,-0.4521623103337659,201569,Eric Gordon
0.9314028385839427,-2.852997103002279,-0.2112874977605822,-0.8736939762723039,1629006,Josh Okogie
5.35609778588163,1.414754555564272,0.6613613051213821,-2.1911941315965824,203994,Jusuf Nurkić
-2.5526743434912613,-5.777087239578128,-0.24541093248860385,0.08591877744247058,203493,Reggie Bullock Jr.
1.6665259044503407,-3.4677473505804,-2.2446198475114216,-1.70576079747831,1641748,Andre Jackson Jr.
-2.235312848636096,-0.3128630686569199,0.053224410042223516,-0.13765269056386303,203915,Spencer Dinwiddie
0.04617484279848815,-0.48561894119422355,-0.8187472221463845,-1.1808312903237013,1629667,Jalen McDaniels
6.916661503295092,0.13059638297999465,-0.5883846580506457,4.805465169056169,1631117,Walker Kessler
-2.479386517792472,-3.389228372646557,0.7364373264517379,-0.13034223262195274,1626220,Royce O'Neale
0.028421970954573918,1.0061004502691435,-0.07530143427806008,0.20789858410316844,1626171,Bobby Portis
4.324888486709622,-1.7294150549396237,-0.9423006024659069,0.09275609515435364,1630231,KJ Martin
6.229985820365305,-0.06168776006055166,-0.2661499718692887,-1.3527530747304257,1630209,Omer Yurtseven
-2.6165878882874862,5.450254028647647,-0.07134552136754743,1.2182012225231067,1626164,Devin Booker
-1.2419876262137157,-3.6569912264217423,1.2813958918012993,-0.1561791723107955,1626168,Trey Lyles
0.42857717603986123,-1.5089330976786597,0.2285665626933288,-0.37771635824040334,201145,Jeff Green
-0.9521649403837897,3.205558396086766,0.3490255730188025,0.19927335578853267,1627759,Jaylen Brown
-1.8384933264044068,-2.4678965186301705,0.7378159839813874,-0.15085304986618736,1628960,Grayson Allen
5.350960286903722,-0.28534918278149013,0.7387844592149623,0.8088784138295871,1631218,Trayce Jackson-Davis
-1.5732216974684357,-0.5590979153146239,-0.046762851752963915,0.1565846392718029,1630591,Jalen Suggs
-0.5919229309488772,-1.1986368158835499,-0.14145596723747733,0.7241341453350838,1630533,Ziaire Williams
7.03528886024831,0.7751767590029363,0.9730853043683839,0.44736161878931074,203486,Mason Plumlee
-1.9318321729806351,-1.203415999968215,1.1706370621280477,1.0284008114632375,1631099,Keegan Murray
-1.3630451340225536,-2.0419569772682316,-0.463478733401221,-0.9294643679548998,1641722,Jordan Hawkins
-0.6845475262099768,-1.5826406723727524,-1.5210978909585084,-0.9526773324210667,1626153,Delon Wright
1.0033269550436281,-1.4954651246901691,-0.9065873646790452,-0.898816504516657,1630598,Aaron Wiggins
-3.104050104061434,0.06442220135203075,-0.952856096017066,1.5215097042827337,203552,Seth Curry
-1.2387717337273003,3.4307197267702536,-1.7852696069593055,-0.07206315131559395,1630703,Scoot Henderson
-0.5762413088560502,-3.6615832295818924,-0.38948862746663687,0.28136874513338456,1629642,Nassir Little
4.261564204578038,2.95946627243809,0.17489873006491757,-1.994596053278663,1627734,Domantas Sabonis
-1.6151047893074764,-2.2024269585365253,0.3275223078977009,0.392023880057247,1629599,Amir Coffey
0.658332710631327,-1.3094387107797443,-0.8292761314157264,-0.5531513334950489,1641710,Anthony Black
-1.0619995671135172,-3.234238422229686,0.9043724802562976,-0.3843087390539702,1631119,Jaylin Williams
-0.739533417065651,-0.6010459232703463,1.0440072277604657,-0.1348344521270176,1630541,Moses Moody
-0.18921917524714804,-0.8743118467652395,-0.05219252579477304,-1.6529502465430888,203967,Dario Šarić
-3.5204021208503615,2.0600697073238656,-0.6220844843650111,1.5009892992904796,1627832,Fred VanVleet
-2.698142958231505,4.66101144547311,1.1323024450594228,0.4442418300398364,1628378,Donovan Mitchell
-0.28564616684312244,2.3094559491214963,-5.583533491764085,0.4546064201319053,202397,Ish Smith
-0.3166526671832393,-3.0056408361570046,-0.3267445811059576,-0.16329695537966363,1629026,Kenrich Williams
0.260091471122088,0.32828388291897187,-1.020115663510987,-1.2553266018724605,1641764,Brandin Podziemski
-2.462321295667214,0.23796001823716312,0.2019286761402563,0.7880530910277382,1629022,Lonnie Walker IV
-1.0165322946600088,-0.385634068537515,0.7920662450079113,0.8007044276642623,1631095,Jabari Smith Jr.
-1.8844521161765497,-4.532920187057281,0.35652366009548186,-0.21114360747023972,1629680,Matisse Thybulle
-2.9238090644975867,1.0280274539574386,-0.10498768155152816,1.07505864576434,202692,Alec Burks
2.805799064081131,4.556460620550167,2.233472774575569,-1.8506587906860745,1630578,Alperen Sengun
4.0113882935942495,1.508284670790007,0.8292760079961968,0.1407653358451556,1630596,Evan Mobley
3.221230111539681,-1.7105285194438855,-0.10500320727523713,-0.29063018070649566,1628464,Daniel Theis
-1.457021180038747,-1.8670673751190558,1.0331668122978737,-0.07064396942765996,1629622,Max Strus
-2.300797125821744,-0.14674420801327787,-0.03768408102738123,0.11493475581832095,1628401,Derrick White
1.7895703822290918,-2.0419719911685648,-0.29772518721317914,-0.9184817110299935,1641739,Toumani Camara
-0.15681460159781185,0.7113930708360889,1.0152767017549116,0.22801397622354092,1626162,Kelly Oubre Jr.
-1.288530242014574,1.8672484650215537,-1.134606156257412,0.20960479061805543,203078,Bradley Beal
-0.8512639844741672,-1.318795322625552,-0.18388886933284765,-0.4927329736695344,1631246,Vince Williams Jr.
6.671026211740334,-0.24299993037435827,-2.98537555817805,1.790971712939302,203458,Alex Len
-1.4669895197318463,1.8812488910330631,-0.48874950868538364,-0.06284481846093339,1627747,Caris LeVert
-0.47713409646747473,-1.3908439195748912,0.36805077029172084,-0.19667346761480192,1629684,Grant Williams
-2.535187922867126,4.601128591410354,0.47384688643671413,0.8979231963760955,1630560,Cam Thomas
-0.8174789136860332,0.20304599088090408,0.9245661364946133,-0.8023133960659699,1641713,GG Jackson
-0.257395773744425,4.461191929329573,1.0818097030849063,-0.530762657978069,203944,Julius Randle
-2.236255100293325,-0.13968310594680758,-1.589939245594482,0.21766971584381783,1626166,Cameron Payne
-0.06384342833117625,-0.45135266108319444,0.9354358070621642,-1.2762196482486197,1629675,Naz Reid
-2.051052756998422,-1.6148233789324957,0.0428461392644678,-0.2806897922264055,1630631,Jose Alvarado
-2.517975084920353,1.2226287121128296,0.4636908868751345,0.41533179163945005,202711,Bojan Bogdanović
0.046275669454152464,-3.951769747593926,-0.9552563696126717,-1.0479889094303645,1641738,Kobe Brown
1.7227133857050996,-0.7169871972814128,0.7430163311763741,1.1752998396917673,1628449,Chris Boucher
-0.9659375685507023,2.633578736580188,1.0375153414369331,-0.2454581623813634,203924,Jerami Grant
-3.57168134733172,1.0905491143331982,-3.166393718956827,2.056418865590825,101108,Chris Paul
-0.5305506046589502,1.439002749785578,-0.3414583814256512,0.21113056762344257,202699,Tobias Harris
-2.897293855679809,-5.778077437047169,1.3175753840206224,0.4822571820117215,1629731,Dean Wade
1.8211240386821181,-1.2919661693922524,-1.010398070439183,0.2141990380563001,1629002,Chimezie Metu
-0.30368794827220225,-1.2940686544675193,-1.4696548521606037,-0.8419142532009939,1630230,Naji Marshall
1.884988165081076,-2.29596961624541,-0.313808595025112,-0.4834060249232039,1629052,Oshae Brissett
-2.6984036329386414,4.398586684316797,1.0030601876827143,0.5955631984464463,1630178,Tyrese Maxey
0.4142512331072467,-2.8078427470165686,-0.7685242153668893,-1.2029685108064718,1631200,Kris Murray
7.359939514258198,0.17470422194005186,-0.08471769489398051,-1.17769471354657,1630549,Day'Ron Sharpe
-1.2703982373133265,5.3583638904270705,0.2922872931368061,0.8618182608450614,1631094,Paolo Banchero
5.740324195170405,-0.314344293975838,-1.6694942656012446,-1.2853048294784193,1626172,Kevon Looney
-1.919526640094669,-2.4925537004265803,-0.14751528126661068,0.21651324479557643,1629638,Nickeil Alexander-Walker
-2.170988289576282,4.685731901790441,-0.8759869992134972,1.4021808939561355,1627742,Brandon Ingram
0.0005568071132457489,-3.924732741406183,-0.46408759173296665,-0.42871982662923297,1629723,John Konchar
-1.2542795047692428,0.12114517242272951,-1.2992578780488877,0.41250028943237305,201950,Jrue Holiday
-1.6766918276822087,-2.816828301549752,-0.5849265942365222,0.49406792060212423,1630537,Chris Duarte
-0.37838321252861074,-1.2184757388216898,0.27582798035736045,0.9050082564389225,1628384,OG Anunoby
-0.27814712047807083,-2.001463058279499,0.5320651731720879,-0.09467349954290813,1630529,Herbert Jones
-0.05320753333412122,2.956270235186768,0.8339319350141249,-0.5538637543176322,1630532,Franz Wagner
-1.3914922419152598,0.3173909439632145,-2.896793531542979,0.5581457483506875,1630201,Malachi Flynn
0.8413146149263444,-1.7245358460955535,0.7224170054003798,-1.414369130169504,1641871,Duop Reath
2.038152121804208,-0.4788984929707359,0.6385132389663088,-0.6507261336213218,1631133,Jabari Walker
0.11568969391821964,-1.7983785679148954,-1.3069250485558246,-0.5457040046879165,1630700,Dyson Daniels
-1.309064704563242,-1.576595551891099,1.4766868592418503,-0.7205520537308414,201567,Kevin Love
-2.138758505599097,5.163320349418664,0.37458804128299883,0.9442669080103853,1630162,Anthony Edwards
-1.9016704603462593,4.56654643511572,1.526687999838259,1.215118380684748,1628369,Jayson Tatum
-3.3906306812712503,-1.9100345697073398,-1.2275604817483696,1.5015930081797704,1628975,Jevon Carter
1.6527364566285647,1.421961343359934,-3.1245871868454174,-1.7932727045050387,203937,Kyle Anderson
6.423333060601107,-0.7209272213153238,0.16260541504965517,0.6774307635368432,1629048,Goga Bitadze
-0.04203623813812458,-0.7811119243426532,-0.24867905100781001,0.5725998243962739,1629626,Bol Bol
-2.9895391602157946,1.8550823426276986,0.09599590984924988,0.9633191701171431,203468,CJ McCollum
2.989869718689455,1.1221216382887316,0.9013880957901247,-1.1036367889856802,202685,Jonas Valančiūnas
-1.527842785665147,-5.217985561166001,0.35239273970471374,0.5451573745169515,201587,Nicolas Batum
-0.7490312759606812,-1.6077123415637875,0.8147501979618303,0.1595184638695406,1630583,Santi Aldama
7.245088777047681,-0.2741938113974149,-0.9559135374723141,-0.3480960920912341,1629234,Drew Eubanks
6.359297631223802,1.539289156169453,0.9144503790719523,-0.47625546270266517,1628981,Bruno Fernando
-1.4290764355122223,-2.9838006546112936,-1.806947292314933,-0.2689080919262443,204060,Joe Ingles
-1.7202662164939824,2.1136366432186873,-1.0354994396033912,0.4715749661095862,202704,Reggie Jackson
-2.690979522190488,-1.865543641551729,2.2203624544683356,1.1422552645821995,1630530,Trey Murphy III
-2.909000634108509,-4.831117973533704,0.08474946932888579,1.2742054284362871,203200,Justin Holiday
-2.8247183680682535,4.173129505230993,0.20378171088523922,0.94751869151722,1629014,Anfernee Simons
-1.8262770585847432,-2.1686160143170703,0.7776112549730699,-0.15647953873057055,1627777,Georges Niang
1.7285710134180328,-2.1555773116992794,-0.2097541533323653,-1.4362554805510999,1630214,Xavier Tillman
-1.8407489397764858,0.789103855180283,-0.03020777640805599,0.9539353138986936,1641706,Brandon Miller
0.34720603082838575,2.3746576793680774,1.3883705007337284,-0.8256256809324483,1626157,Karl-Anthony Towns
1.7067085368205615,5.3108749510173885,1.6456007168472226,-1.661979246914167,203999,Nikola Jokić
0.20509086202025884,-2.5845328956270306,1.4599073762515273,1.0305489879152534,1630550,JT Thor
-2.3782807993869466,1.9774170869944179,0.8916741296065125,0.7048802727716824,1628969,Mikal Bridges
1.5643608244769367,1.9403241342393023,-2.8951726635718837,-0.47315269258336357,1628365,Markelle Fultz
-2.9161346283503797,3.0765443603158524,-0.07763971785193458,0.8983622512193756,1629639,Tyler Herro
3.4300711710296095,-1.5500474069203418,0.18681701466689646,0.19751766263002957,1626204,Larry Nance Jr.
3.62030981746608,0.04909567601611103,0.421842000353161,-1.1630626243461164,1629021,Moritz Wagner
-0.8084487732987259,1.6548512936016275,0.7347385150396485,0.6776782371896645,1628970,Miles Bridges
-1.8713350667164528,-2.048453689846082,-0.14267891692651002,1.3685541319832961,203484,Kentavious Caldwell-Pope
-2.0594140025477197,-1.509326906487491,-0.3488930356749576,0.490073338020107,1626196,Josh Richardson
-1.5166887591208358,-3.871876240041569,-1.2592778253269241,-0.1636585689899058,1629162,Jordan McLaughlin
0.8460044137890953,-0.43265735898850705,-1.779074154896921,-0.7979118750757159,1630531,Jaden Springer
-0.6241449309279791,-3.6114384266065076,0.9670713926133034,-0.020381683094527987,201143,Al Horford
6.003622914229548,1.4965082459007142,1.4776933443281033,0.004801716367029514,1628386,Jarrett Allen
-2.0349776221477938,-1.1430642164874163,-0.8624743255062587,1.5293540630354778,202694,Marcus Morris Sr.
-0.1610332420006801,-2.378935535200219,-0.8887887269032061,-0.1089305925532749,1631121,Bryce McGowens
-2.245541239088636,2.0737120817622174,-1.121372849519554,0.6149961961830112,203471,Dennis Schröder
-1.1818384574138059,-1.4774406050312026,-0.9304806674120792,0.7369333359167392,1627936,Alex Caruso
-2.181000550691375,-3.867537071604868,0.8463523529424222,0.42336311690129497,203914,Gary Harris
-0.4542832248477632,0.49105193355915544,-2.075328690050301,0.30237897019269805,1630692,Jordan Goodwin
0.7944883737581394,-1.1581379270234282,-0.7302053499118868,-0.06198118676829255,1631128,Christian Braun
0.5095358339656982,0.38619470247438104,-0.6959690816509297,-0.847550710679105,1631170,Jaime Jaquez Jr.
-1.621561203188318,3.9243747360545167,0.7129709791631018,1.5096820749084083,202695,Kawhi Leonard
-1.0497181764736778,-1.1032801522847768,-0.8141395937293224,-0.6712132280484253,201976,Patrick Beverley
6.390197829870722,-0.37524285003528685,-0.7081404710838729,-0.2782234983572908,1628392,Isaiah Hartenstein
0.11892720965669586,-2.6304696068506286,0.09965908823028151,-0.37565618730830985,1630171,Isaac Okoro
-0.7175362370166302,1.4778400150632605,-0.6398126214150701,-0.4196160445773253,1630625,Dalano Banton
-1.5974639122363474,-1.646444268130898,-1.982759199554732,0.17210054945151798,1630558,Davion Mitchell
3.071267731217185,1.7764261109366415,0.3469305325554761,0.6308951808922147,1629028,Deandre Ayton
0.0246962652221249,-1.3313965250724258,0.5351959704662513,0.3978671393282062,1631207,Dalen Terry
